time,open,high,low,close,volume
2025/2/7 9:46,1.03965,1.03985,1.03965,1.03985,19
2025/2/7 9:47,1.03985,1.03995,1.03985,1.03995,28
2025/2/7 9:48,1.03995,1.03995,1.0399,1.0399,24
2025/2/7 9:49,1.0399,1.0399,1.0399,1.0399,17
2025/2/7 9:50,1.0399,1.03995,1.0399,1.03995,18
2025/2/7 9:51,1.04,1.04,1.04,1.04,21
2025/2/7 9:52,1.04005,1.04005,1.04,1.04,41
2025/2/7 9:53,1.04005,1.04015,1.04005,1.04015,75
2025/2/7 9:54,1.04015,1.04035,1.04015,1.04035,308
2025/2/7 9:55,1.04035,1.0404,1.0403,1.04035,136
2025/2/7 9:56,1.04035,1.04045,1.04035,1.0404,160
2025/2/7 9:57,1.04035,1.04035,1.04,1.04005,126
2025/2/7 9:58,1.0401,1.0402,1.0401,1.0401,109
2025/2/7 9:59,1.0401,1.04015,1.0401,1.04015,20
2025/2/7 10:00,1.0402,1.04035,1.0402,1.04025,113
2025/2/7 10:01,1.0403,1.0403,1.0402,1.0403,28
2025/2/7 10:02,1.04025,1.0403,1.04025,1.0403,9
2025/2/7 10:03,1.04025,1.0403,1.0401,1.04015,57
2025/2/7 10:04,1.0402,1.04025,1.04015,1.04025,123
2025/2/7 10:05,1.0402,1.04025,1.0402,1.04025,45
2025/2/7 10:06,1.04025,1.04035,1.04025,1.04035,58
2025/2/7 10:07,1.04035,1.04035,1.0403,1.0403,20
2025/2/7 10:08,1.0403,1.04035,1.0403,1.04035,48
2025/2/7 10:09,1.0403,1.0403,1.0402,1.0402,35
2025/2/7 10:10,1.04025,1.04035,1.04025,1.04035,34
2025/2/7 10:11,1.04035,1.04035,1.04035,1.04035,33
2025/2/7 10:12,1.04035,1.04035,1.0403,1.0403,20
2025/2/7 10:13,1.0403,1.0403,1.0402,1.0402,43
2025/2/7 10:14,1.0402,1.0402,1.04015,1.04015,31
2025/2/7 10:15,1.0402,1.0403,1.04015,1.0403,12
2025/2/7 10:16,1.04035,1.04035,1.04025,1.04025,18
2025/2/7 10:17,1.04025,1.0403,1.04025,1.04025,20
2025/2/7 10:18,1.04025,1.04025,1.04025,1.04025,15
2025/2/7 10:19,1.04025,1.04025,1.0402,1.0402,5
2025/2/7 10:20,1.0402,1.04035,1.0402,1.0403,40
2025/2/7 10:21,1.04025,1.04025,1.0402,1.04025,22
2025/2/7 10:22,1.04025,1.04035,1.04025,1.04035,40
2025/2/7 10:23,1.04035,1.04035,1.04025,1.04025,13
2025/2/7 10:24,1.0402,1.0403,1.0402,1.0403,20
2025/2/7 10:25,1.0403,1.0403,1.04025,1.04025,47
2025/2/7 10:26,1.0402,1.0403,1.0402,1.0403,24
2025/2/7 10:27,1.0403,1.0403,1.0403,1.0403,10
2025/2/7 10:28,1.0403,1.0403,1.0403,1.0403,4
2025/2/7 10:29,1.04025,1.04035,1.04025,1.04035,25
2025/2/7 10:30,1.0403,1.04035,1.0403,1.04035,25
2025/2/7 10:31,1.0403,1.04035,1.04025,1.04035,19
2025/2/7 10:32,1.04025,1.04025,1.0402,1.04025,23
2025/2/7 10:33,1.04025,1.04025,1.04025,1.04025,13
2025/2/7 10:34,1.04025,1.04025,1.04025,1.04025,9
2025/2/7 10:35,1.04025,1.04025,1.04015,1.04015,14
2025/2/7 10:36,1.04015,1.0403,1.04015,1.0403,29
2025/2/7 10:37,1.04025,1.04025,1.04025,1.04025,5
2025/2/7 10:38,1.04025,1.0403,1.04025,1.04025,30
2025/2/7 10:39,1.04025,1.04025,1.0402,1.0402,6
2025/2/7 10:40,1.04025,1.0403,1.04025,1.0403,19
2025/2/7 10:41,1.04025,1.0403,1.04025,1.0403,15
2025/2/7 10:42,1.04025,1.04025,1.04025,1.04025,15
2025/2/7 10:43,1.0403,1.0403,1.0402,1.0402,5
2025/2/7 10:44,1.0402,1.0402,1.04005,1.0401,21
2025/2/7 10:45,1.0401,1.0401,1.04,1.04,7
2025/2/7 10:46,1.04,1.04,1.0399,1.03995,18
2025/2/7 10:47,1.0399,1.0399,1.0399,1.0399,30
2025/2/7 10:48,1.03995,1.03995,1.0399,1.03995,13
2025/2/7 10:49,1.03995,1.04,1.03995,1.03995,15
2025/2/7 10:50,1.03995,1.03995,1.03995,1.03995,9
2025/2/7 10:51,1.0399,1.03995,1.0399,1.03995,42
2025/2/7 10:52,1.03995,1.03995,1.0399,1.03995,16
2025/2/7 10:53,1.03995,1.03995,1.0399,1.0399,25
2025/2/7 10:54,1.03995,1.03995,1.0399,1.0399,4
2025/2/7 10:55,1.04,1.04,1.04,1.04,7
2025/2/7 10:56,1.04,1.04,1.04,1.04,31
2025/2/7 10:57,1.04,1.04,1.03995,1.03995,19
2025/2/7 10:58,1.04,1.04015,1.04,1.04015,43
2025/2/7 10:59,1.04015,1.0402,1.04015,1.0402,31
2025/2/7 11:00,1.0402,1.0402,1.0402,1.0402,2
2025/2/7 11:01,1.04015,1.0402,1.04015,1.0402,11
2025/2/7 11:02,1.04015,1.04025,1.04015,1.0402,17
2025/2/7 11:03,1.04025,1.04025,1.04025,1.04025,8
2025/2/7 11:04,1.0402,1.0402,1.0401,1.0401,30
2025/2/7 11:05,1.0401,1.0401,1.04005,1.04005,10
2025/2/7 11:06,1.04,1.04,1.04,1.04,3
2025/2/7 11:07,1.04,1.04005,1.03995,1.03995,32
2025/2/7 11:08,1.04,1.04,1.04,1.04,9
2025/2/7 11:09,1.04,1.04,1.03995,1.03995,10
2025/2/7 11:10,1.03995,1.03995,1.03995,1.03995,1
2025/2/7 11:11,1.0399,1.0399,1.0399,1.0399,12
2025/2/7 11:12,1.0399,1.03995,1.0399,1.03995,14
2025/2/7 11:13,1.04,1.0401,1.04,1.0401,37
2025/2/7 11:14,1.0401,1.0401,1.04005,1.04005,18
2025/2/7 11:15,1.0401,1.0401,1.04005,1.0401,8
2025/2/7 11:16,1.0401,1.0401,1.04005,1.0401,8
2025/2/7 11:17,1.0401,1.0402,1.0401,1.0402,217
2025/2/7 11:18,1.0402,1.0402,1.0401,1.0401,113
2025/2/7 11:19,1.04015,1.04015,1.04005,1.04005,22
2025/2/7 11:20,1.04005,1.04005,1.04005,1.04005,7
2025/2/7 11:21,1.0401,1.0401,1.0401,1.0401,9
2025/2/7 11:22,1.04015,1.0402,1.04015,1.0402,14
2025/2/7 11:23,1.0402,1.0402,1.04015,1.04015,11
2025/2/7 11:24,1.04015,1.04015,1.0401,1.0401,13
2025/2/7 11:25,1.0401,1.0401,1.0401,1.0401,1
2025/2/7 11:26,1.04005,1.04005,1.04005,1.04005,13
2025/2/7 11:27,1.0401,1.0401,1.04005,1.04005,8
2025/2/7 11:29,1.04005,1.0401,1.04005,1.04005,9
2025/2/7 11:31,1.04005,1.0401,1.04005,1.0401,34
2025/2/7 11:32,1.04005,1.04005,1.04005,1.04005,14
2025/2/7 11:33,1.04005,1.04015,1.04005,1.04015,8
2025/2/7 11:34,1.04015,1.04015,1.04005,1.04005,24
2025/2/7 11:35,1.04005,1.04005,1.04005,1.04005,4
2025/2/7 11:36,1.04005,1.0401,1.04005,1.04005,55
2025/2/7 11:37,1.04,1.04,1.04,1.04,16
2025/2/7 11:38,1.03995,1.03995,1.0399,1.0399,10
2025/2/7 11:39,1.03985,1.03985,1.0398,1.0398,48
2025/2/7 11:40,1.0398,1.0398,1.03975,1.03975,22
2025/2/7 11:41,1.0398,1.0398,1.03975,1.03975,22
2025/2/7 11:42,1.0397,1.03975,1.0397,1.03975,9
2025/2/7 11:43,1.03975,1.03975,1.0397,1.0397,12
2025/2/7 11:44,1.03965,1.03965,1.0396,1.03965,11
2025/2/7 11:45,1.03965,1.03965,1.0396,1.0396,55
2025/2/7 11:46,1.0396,1.03965,1.0395,1.03965,49
2025/2/7 11:47,1.03955,1.0396,1.0395,1.0396,9
2025/2/7 11:48,1.03965,1.03965,1.0396,1.0396,2
2025/2/7 11:49,1.0396,1.0396,1.03955,1.03955,5
2025/2/7 11:50,1.03955,1.03955,1.03955,1.03955,12
2025/2/7 11:51,1.0396,1.03965,1.0396,1.03965,10
2025/2/7 11:53,1.0397,1.0397,1.03965,1.03965,29
2025/2/7 11:54,1.03965,1.03965,1.03965,1.03965,5
2025/2/7 11:55,1.0397,1.0397,1.03965,1.03965,32
2025/2/7 11:56,1.03965,1.03965,1.0396,1.0396,6
2025/2/7 11:57,1.0396,1.03965,1.0396,1.03965,11
2025/2/7 11:58,1.03965,1.0397,1.03965,1.0397,9
2025/2/7 11:59,1.0397,1.03975,1.0397,1.03975,51
2025/2/7 12:00,1.03975,1.0398,1.03975,1.0398,10
2025/2/7 12:01,1.03975,1.0398,1.03975,1.0398,15
2025/2/7 12:02,1.03975,1.03975,1.0397,1.03975,27
2025/2/7 12:03,1.0397,1.0397,1.0397,1.0397,9
2025/2/7 12:04,1.0397,1.03975,1.0397,1.03975,11
2025/2/7 12:05,1.0397,1.0397,1.0396,1.0396,31
2025/2/7 12:06,1.03965,1.03965,1.0396,1.0396,34
2025/2/7 12:07,1.03955,1.03955,1.03955,1.03955,1
2025/2/7 12:08,1.0396,1.0396,1.0396,1.0396,1
2025/2/7 12:10,1.03955,1.0396,1.03955,1.03955,29
2025/2/7 12:11,1.0396,1.0396,1.03955,1.03955,26
2025/2/7 12:12,1.0396,1.0396,1.03955,1.03955,19
2025/2/7 12:13,1.03955,1.0396,1.0395,1.0396,31
2025/2/7 12:14,1.03955,1.03955,1.03945,1.03945,42
2025/2/7 12:15,1.03945,1.03945,1.0394,1.0394,33
2025/2/7 12:16,1.0394,1.0394,1.03935,1.03935,6
2025/2/7 12:17,1.0394,1.0394,1.0394,1.0394,13
2025/2/7 12:18,1.03945,1.03955,1.03945,1.03955,21
2025/2/7 12:19,1.03955,1.03955,1.0395,1.0395,18
2025/2/7 12:20,1.03945,1.03945,1.03945,1.03945,1
2025/2/7 12:21,1.0395,1.03955,1.0395,1.03955,26
2025/2/7 12:22,1.03955,1.03955,1.03955,1.03955,1
2025/2/7 12:23,1.0396,1.03965,1.0396,1.0396,6
2025/2/7 12:24,1.0396,1.0397,1.0396,1.0397,56
2025/2/7 12:25,1.03965,1.0397,1.03965,1.0397,36
2025/2/7 12:26,1.0397,1.0398,1.0397,1.0398,19
2025/2/7 12:27,1.0398,1.0398,1.0398,1.0398,10
2025/2/7 12:28,1.03975,1.0398,1.03975,1.0398,44
2025/2/7 12:29,1.0398,1.0398,1.0398,1.0398,6
2025/2/7 12:30,1.0398,1.03985,1.0398,1.03985,25
2025/2/7 12:31,1.03985,1.04,1.03985,1.03995,139
2025/2/7 12:32,1.03995,1.04,1.03995,1.04,139
2025/2/7 12:33,1.04,1.04015,1.04,1.04005,77
2025/2/7 12:34,1.04005,1.0401,1.04005,1.0401,41
2025/2/7 12:35,1.04005,1.04005,1.0399,1.0399,24
2025/2/7 12:36,1.03985,1.03985,1.0398,1.0398,17
2025/2/7 12:37,1.0398,1.0398,1.0398,1.0398,13
2025/2/7 12:38,1.03985,1.03985,1.0398,1.0398,12
2025/2/7 12:39,1.03975,1.0398,1.03975,1.0398,11
2025/2/7 12:40,1.0398,1.0398,1.0398,1.0398,8
2025/2/7 12:41,1.0398,1.0398,1.0398,1.0398,12
2025/2/7 12:42,1.0398,1.0398,1.0398,1.0398,1
2025/2/7 12:43,1.0398,1.0398,1.0398,1.0398,2
2025/2/7 12:44,1.0398,1.0398,1.0398,1.0398,2
2025/2/7 12:47,1.0398,1.0398,1.0398,1.0398,5
2025/2/7 12:48,1.0398,1.0398,1.0398,1.0398,9
2025/2/7 12:49,1.0398,1.0398,1.03975,1.03975,5
2025/2/7 12:50,1.03975,1.03975,1.0397,1.0397,10
2025/2/7 12:51,1.03975,1.03975,1.03975,1.03975,2
2025/2/7 12:52,1.03975,1.03975,1.0397,1.03975,9
2025/2/7 12:53,1.0398,1.0398,1.03975,1.03975,11
2025/2/7 12:57,1.03975,1.0399,1.03975,1.0399,16
2025/2/7 12:58,1.0399,1.0399,1.0399,1.0399,1
2025/2/7 12:59,1.0399,1.0399,1.0399,1.0399,3
2025/2/7 13:00,1.03985,1.03985,1.0398,1.03985,31
2025/2/7 13:01,1.03985,1.03985,1.03985,1.03985,1
2025/2/7 13:02,1.0398,1.0398,1.0398,1.0398,29
2025/2/7 13:03,1.0398,1.03985,1.0398,1.03985,8
2025/2/7 13:04,1.0399,1.0399,1.0399,1.0399,1
2025/2/7 13:05,1.0399,1.0399,1.03985,1.03985,15
2025/2/7 13:06,1.03985,1.03985,1.03985,1.03985,4
2025/2/7 13:07,1.03985,1.03985,1.03985,1.03985,6
2025/2/7 13:08,1.03985,1.0399,1.0398,1.03985,5
2025/2/7 13:09,1.0398,1.0398,1.03975,1.0398,7
2025/2/7 13:12,1.03985,1.03985,1.03985,1.03985,9
2025/2/7 13:13,1.0399,1.0399,1.03985,1.03985,9
2025/2/7 13:14,1.0398,1.0398,1.0398,1.0398,5
2025/2/7 13:15,1.03975,1.03975,1.03975,1.03975,14
2025/2/7 13:16,1.0397,1.0397,1.03965,1.03965,9
2025/2/7 13:17,1.03965,1.03965,1.03965,1.03965,3
2025/2/7 13:18,1.0397,1.0397,1.0397,1.0397,8
2025/2/7 13:19,1.0397,1.0397,1.0397,1.0397,9
2025/2/7 13:20,1.03965,1.03965,1.03965,1.03965,2
2025/2/7 13:21,1.0396,1.0396,1.03955,1.03955,9
2025/2/7 13:22,1.03955,1.0396,1.03955,1.0396,5
2025/2/7 13:23,1.0396,1.0396,1.0396,1.0396,13
2025/2/7 13:24,1.0396,1.0396,1.0396,1.0396,1
2025/2/7 13:25,1.0396,1.03965,1.03955,1.03965,34
2025/2/7 13:26,1.03965,1.03965,1.03965,1.03965,3
2025/2/7 13:27,1.0397,1.0397,1.03965,1.0397,24
2025/2/7 13:28,1.03965,1.03965,1.03965,1.03965,8
2025/2/7 13:29,1.03965,1.03965,1.03965,1.03965,7
2025/2/7 13:30,1.0397,1.0398,1.0397,1.0398,5
2025/2/7 13:32,1.03975,1.0398,1.03975,1.0398,12
2025/2/7 13:33,1.0398,1.0398,1.03975,1.03975,12
2025/2/7 13:34,1.0398,1.0398,1.0398,1.0398,4
2025/2/7 13:35,1.0398,1.0398,1.0398,1.0398,16
2025/2/7 13:36,1.03985,1.0399,1.03985,1.0399,8
2025/2/7 13:37,1.0399,1.0399,1.03975,1.03975,30
2025/2/7 13:38,1.03975,1.03975,1.03975,1.03975,10
2025/2/7 13:41,1.03975,1.03975,1.03975,1.03975,2
2025/2/7 13:42,1.0396,1.0396,1.0396,1.0396,3
2025/2/7 13:43,1.03955,1.03955,1.0394,1.0394,58
2025/2/7 13:44,1.03945,1.03945,1.0394,1.0394,21
2025/2/7 13:45,1.03945,1.03955,1.03945,1.03955,10
2025/2/7 13:46,1.03955,1.03955,1.0395,1.03955,4
2025/2/7 13:47,1.03955,1.03955,1.03945,1.03945,20
2025/2/7 13:48,1.0394,1.03945,1.03935,1.03945,18
2025/2/7 13:49,1.03945,1.03945,1.03945,1.03945,43
2025/2/7 13:50,1.0394,1.0394,1.0393,1.0393,68
2025/2/7 13:51,1.0393,1.0394,1.0393,1.03935,123
2025/2/7 13:52,1.0393,1.0393,1.0392,1.0392,414
2025/2/7 13:53,1.03925,1.0393,1.03925,1.0393,25
2025/2/7 13:54,1.03925,1.03935,1.03925,1.03935,3
2025/2/7 13:55,1.0393,1.0393,1.0393,1.0393,21
2025/2/7 13:56,1.0393,1.03935,1.0393,1.0393,6
2025/2/7 13:57,1.0393,1.0393,1.0393,1.0393,4
2025/2/7 13:58,1.03925,1.03925,1.0392,1.0392,33
2025/2/7 13:59,1.03925,1.0393,1.03925,1.0393,18
2025/2/7 14:00,1.0393,1.03935,1.0392,1.0392,23
2025/2/7 14:01,1.0392,1.0392,1.0391,1.03915,30
2025/2/7 14:02,1.0392,1.0392,1.0392,1.0392,12
2025/2/7 14:03,1.03915,1.03915,1.03915,1.03915,5
2025/2/7 14:04,1.03915,1.0392,1.03915,1.0392,9
2025/2/7 14:05,1.0392,1.0392,1.0392,1.0392,4
2025/2/7 14:06,1.03925,1.0393,1.0392,1.0392,18
2025/2/7 14:07,1.03925,1.03925,1.03925,1.03925,6
2025/2/7 14:09,1.03925,1.0393,1.03925,1.03925,39
2025/2/7 14:10,1.03925,1.03925,1.0391,1.0391,43
2025/2/7 14:11,1.03915,1.0392,1.0391,1.03915,40
2025/2/7 14:12,1.0392,1.0392,1.03915,1.03915,23
2025/2/7 14:13,1.0392,1.0393,1.0392,1.0393,14
2025/2/7 14:14,1.0393,1.03935,1.0393,1.0393,12
2025/2/7 14:15,1.0393,1.0393,1.03925,1.03925,10
2025/2/7 14:16,1.0393,1.0394,1.0391,1.0391,485
2025/2/7 14:17,1.0391,1.0391,1.03905,1.0391,70
2025/2/7 14:18,1.0391,1.0391,1.03905,1.03905,10
2025/2/7 14:19,1.03905,1.03905,1.03905,1.03905,26
2025/2/7 14:20,1.03905,1.0392,1.039,1.0392,65
2025/2/7 14:21,1.0392,1.03925,1.0392,1.03925,54
2025/2/7 14:22,1.0392,1.0393,1.0392,1.03925,34
2025/2/7 14:23,1.03915,1.03915,1.03915,1.03915,1
2025/2/7 14:24,1.0392,1.03925,1.0392,1.03925,14
2025/2/7 14:25,1.03925,1.03925,1.03925,1.03925,9
2025/2/7 14:26,1.03925,1.03925,1.0392,1.03925,16
2025/2/7 14:27,1.03925,1.03925,1.03925,1.03925,2
2025/2/7 14:28,1.0393,1.0393,1.0393,1.0393,13
2025/2/7 14:29,1.0393,1.03945,1.0393,1.0393,141
2025/2/7 14:30,1.03935,1.0394,1.0393,1.0393,41
2025/2/7 14:31,1.0393,1.03935,1.0393,1.03935,10
2025/2/7 14:32,1.03925,1.03935,1.03925,1.0393,41
2025/2/7 14:33,1.0393,1.0394,1.0393,1.0394,25
2025/2/7 14:34,1.03935,1.03935,1.0393,1.0393,13
2025/2/7 14:35,1.0393,1.0393,1.0392,1.0392,14
2025/2/7 14:36,1.0392,1.0393,1.0392,1.03925,8
2025/2/7 14:37,1.03935,1.03945,1.03935,1.03945,12
2025/2/7 14:38,1.03945,1.03945,1.0394,1.0394,10
2025/2/7 14:39,1.03935,1.0395,1.03935,1.03945,47
2025/2/7 14:40,1.03945,1.03945,1.0394,1.03945,21
2025/2/7 14:41,1.0395,1.0395,1.0395,1.0395,5
2025/2/7 14:42,1.03945,1.03945,1.03945,1.03945,11
2025/2/7 14:43,1.03945,1.03945,1.03945,1.03945,18
2025/2/7 14:44,1.0395,1.0395,1.03945,1.03945,52
2025/2/7 14:45,1.03945,1.03945,1.03945,1.03945,4
2025/2/7 14:46,1.0394,1.0394,1.0394,1.0394,10
2025/2/7 14:47,1.0394,1.03945,1.0394,1.03945,8
2025/2/7 14:48,1.0394,1.0394,1.03935,1.03935,20
2025/2/7 14:49,1.0394,1.0394,1.03935,1.03935,5
2025/2/7 14:50,1.0393,1.0393,1.0393,1.0393,10
2025/2/7 14:51,1.03925,1.03925,1.03925,1.03925,3
2025/2/7 14:52,1.03925,1.0393,1.03925,1.0393,9
2025/2/7 14:53,1.0393,1.0393,1.0392,1.0392,19
2025/2/7 14:54,1.03925,1.03925,1.03925,1.03925,19
2025/2/7 14:55,1.0392,1.03925,1.0392,1.03925,16
2025/2/7 14:56,1.0393,1.0393,1.03925,1.0393,31
2025/2/7 14:57,1.0393,1.0393,1.03925,1.0393,8
2025/2/7 14:58,1.0393,1.03935,1.0393,1.03935,10
2025/2/7 14:59,1.0394,1.0394,1.03935,1.0394,11
2025/2/7 15:00,1.03935,1.03945,1.03925,1.0393,74
2025/2/7 15:01,1.03935,1.03945,1.0393,1.0394,56
2025/2/7 15:02,1.03945,1.0395,1.03945,1.03945,27
2025/2/7 15:03,1.03945,1.03955,1.0394,1.03955,56
2025/2/7 15:04,1.03955,1.0396,1.03955,1.0396,31
2025/2/7 15:05,1.0396,1.03975,1.0396,1.03965,129
2025/2/7 15:06,1.03965,1.03965,1.03955,1.03965,64
2025/2/7 15:07,1.0396,1.0396,1.0396,1.0396,2
2025/2/7 15:08,1.03965,1.03965,1.03945,1.03945,88
2025/2/7 15:09,1.03945,1.03945,1.03935,1.0394,60
2025/2/7 15:10,1.0394,1.0394,1.03935,1.0394,31
2025/2/7 15:11,1.03935,1.0395,1.03935,1.0395,99
2025/2/7 15:12,1.0395,1.0395,1.03945,1.0395,70
2025/2/7 15:13,1.0395,1.0395,1.0394,1.0394,72
2025/2/7 15:14,1.03945,1.0395,1.03945,1.03945,15
2025/2/7 15:15,1.03945,1.03955,1.0394,1.03955,26
2025/2/7 15:16,1.0396,1.0396,1.03945,1.03945,92
2025/2/7 15:17,1.0394,1.03955,1.0394,1.03955,128
2025/2/7 15:18,1.0396,1.03975,1.03955,1.03975,47
2025/2/7 15:19,1.03975,1.03975,1.0397,1.0397,55
2025/2/7 15:20,1.03965,1.03965,1.0396,1.0396,55
2025/2/7 15:21,1.03965,1.0397,1.03965,1.03965,38
2025/2/7 15:22,1.03965,1.03975,1.03965,1.03975,57
2025/2/7 15:23,1.03975,1.0398,1.03975,1.03975,52
2025/2/7 15:24,1.03975,1.03975,1.0397,1.03975,25
2025/2/7 15:25,1.0398,1.0398,1.0397,1.03975,37
2025/2/7 15:26,1.03975,1.0399,1.03975,1.0399,71
2025/2/7 15:27,1.03995,1.04,1.03985,1.0399,70
2025/2/7 15:28,1.03995,1.04,1.0399,1.03995,83
2025/2/7 15:29,1.03995,1.04,1.03995,1.03995,41
2025/2/7 15:30,1.03995,1.04,1.03985,1.03985,115
2025/2/7 15:31,1.03985,1.0399,1.03985,1.03985,41
2025/2/7 15:32,1.03985,1.0399,1.0397,1.03975,75
2025/2/7 15:33,1.03975,1.03995,1.03975,1.0399,100
2025/2/7 15:34,1.0399,1.0399,1.0399,1.0399,15
2025/2/7 15:35,1.0399,1.03995,1.0398,1.0399,86
2025/2/7 15:36,1.03995,1.04005,1.03995,1.04005,136
2025/2/7 15:37,1.04005,1.04005,1.03995,1.04,101
2025/2/7 15:38,1.04,1.04005,1.0399,1.03995,54
2025/2/7 15:39,1.03995,1.0401,1.0399,1.0401,102
2025/2/7 15:40,1.0401,1.0404,1.0401,1.0403,324
2025/2/7 15:41,1.0403,1.04035,1.04025,1.0403,81
2025/2/7 15:42,1.04035,1.0404,1.0403,1.04035,175
2025/2/7 15:43,1.04035,1.0404,1.0403,1.0403,90
2025/2/7 15:44,1.0403,1.0403,1.04015,1.04025,84
2025/2/7 15:45,1.04025,1.04025,1.0402,1.04025,29
2025/2/7 15:46,1.0402,1.04035,1.0402,1.0403,78
2025/2/7 15:47,1.0403,1.04035,1.04025,1.04025,50
2025/2/7 15:48,1.04025,1.0403,1.0402,1.0402,189
2025/2/7 15:49,1.0402,1.04025,1.04015,1.0402,48
2025/2/7 15:50,1.0402,1.04035,1.0401,1.0403,127
2025/2/7 15:51,1.0403,1.04045,1.04025,1.04045,87
2025/2/7 15:52,1.04045,1.0405,1.04035,1.0404,173
2025/2/7 15:53,1.0404,1.0406,1.0404,1.0406,150
2025/2/7 15:54,1.04055,1.0407,1.0405,1.04055,266
2025/2/7 15:55,1.04055,1.04055,1.04045,1.0405,172
2025/2/7 15:56,1.0405,1.04065,1.0405,1.04065,109
2025/2/7 15:57,1.04065,1.04075,1.04065,1.0407,194
2025/2/7 15:58,1.0407,1.0407,1.0406,1.0407,274
2025/2/7 15:59,1.0407,1.04075,1.0407,1.0407,204
2025/2/7 16:00,1.04065,1.04075,1.0406,1.04065,531
2025/2/7 16:01,1.04065,1.04065,1.04035,1.04035,196
2025/2/7 16:02,1.04035,1.0405,1.04035,1.04045,133
2025/2/7 16:03,1.0405,1.04085,1.0405,1.04075,227
2025/2/7 16:04,1.0408,1.0409,1.04075,1.04085,162
2025/2/7 16:05,1.04085,1.04085,1.0406,1.0406,140
2025/2/7 16:06,1.0406,1.04075,1.0406,1.04075,162
2025/2/7 16:07,1.04075,1.04105,1.04075,1.041,389
2025/2/7 16:08,1.04105,1.0411,1.04095,1.04105,188
2025/2/7 16:09,1.04105,1.04105,1.04095,1.04105,172
2025/2/7 16:10,1.0411,1.0413,1.041,1.0412,260
2025/2/7 16:11,1.0412,1.04125,1.04105,1.04125,211
2025/2/7 16:12,1.04125,1.04125,1.0411,1.0412,174
2025/2/7 16:13,1.0412,1.04125,1.0411,1.0411,134
2025/2/7 16:14,1.04115,1.0412,1.041,1.041,129
2025/2/7 16:15,1.041,1.04125,1.041,1.04125,91
2025/2/7 16:16,1.04125,1.0413,1.04115,1.04115,166
2025/2/7 16:17,1.04115,1.04135,1.04115,1.0413,103
2025/2/7 16:18,1.0413,1.04135,1.0412,1.04125,162
2025/2/7 16:19,1.04125,1.0413,1.04115,1.04115,357
2025/2/7 16:20,1.04115,1.04125,1.0411,1.04115,181
2025/2/7 16:21,1.04115,1.0413,1.04115,1.0412,102
2025/2/7 16:22,1.04115,1.04115,1.04105,1.04115,115
2025/2/7 16:23,1.04115,1.04115,1.04105,1.0411,40
2025/2/7 16:24,1.0411,1.0412,1.04105,1.04115,102
2025/2/7 16:25,1.0411,1.0411,1.04095,1.04105,52
2025/2/7 16:26,1.04105,1.04105,1.04095,1.04095,53
2025/2/7 16:27,1.041,1.04105,1.0409,1.04105,110
2025/2/7 16:28,1.04105,1.0412,1.041,1.04115,248
2025/2/7 16:29,1.0412,1.04135,1.0411,1.04135,340
2025/2/7 16:30,1.04135,1.0415,1.04135,1.04145,246
2025/2/7 16:31,1.04145,1.04155,1.0414,1.0415,179
2025/2/7 16:32,1.04145,1.04155,1.04125,1.0413,152
2025/2/7 16:33,1.0413,1.04145,1.0413,1.04145,107
2025/2/7 16:34,1.04145,1.04165,1.04145,1.04155,96
2025/2/7 16:35,1.0416,1.04165,1.04155,1.04155,118
2025/2/7 16:36,1.04155,1.0416,1.04145,1.0415,175
2025/2/7 16:37,1.04155,1.04155,1.0415,1.0415,108
2025/2/7 16:38,1.0415,1.0416,1.0415,1.04155,19
2025/2/7 16:39,1.0416,1.04165,1.04155,1.0416,146
2025/2/7 16:40,1.0416,1.0416,1.04145,1.0415,69
2025/2/7 16:41,1.0415,1.04155,1.04135,1.0414,137
2025/2/7 16:42,1.0414,1.04165,1.0414,1.04165,43
2025/2/7 16:43,1.04165,1.04165,1.04155,1.04155,80
2025/2/7 16:44,1.04155,1.0416,1.0415,1.0416,49
2025/2/7 16:45,1.0416,1.0416,1.04145,1.04145,40
2025/2/7 16:46,1.04145,1.04165,1.04145,1.0416,73
2025/2/7 16:47,1.0416,1.0417,1.0416,1.0417,42
2025/2/7 16:48,1.0417,1.0418,1.0417,1.04175,114
2025/2/7 16:49,1.04175,1.04175,1.0417,1.0417,29
2025/2/7 16:50,1.0417,1.0417,1.04165,1.0417,43
2025/2/7 16:51,1.04175,1.04175,1.04165,1.04165,46
2025/2/7 16:52,1.0417,1.0417,1.04155,1.04165,124
2025/2/7 16:53,1.0416,1.0416,1.0415,1.04155,147
2025/2/7 16:54,1.04155,1.0416,1.04145,1.0415,162
2025/2/7 16:55,1.04155,1.0416,1.0415,1.0416,99
2025/2/7 16:56,1.0416,1.04165,1.0414,1.04145,91
2025/2/7 16:57,1.0415,1.0416,1.0415,1.0416,57
2025/2/7 16:58,1.0416,1.0417,1.0416,1.04165,135
2025/2/7 16:59,1.04165,1.0417,1.04155,1.04155,64
2025/2/7 17:00,1.04155,1.0417,1.0415,1.0415,250
2025/2/7 17:01,1.0415,1.0415,1.0414,1.0414,102
2025/2/7 17:02,1.04135,1.04145,1.0413,1.0414,167
2025/2/7 17:03,1.04135,1.0414,1.0413,1.0413,154
2025/2/7 17:04,1.0413,1.04135,1.04125,1.04135,39
2025/2/7 17:05,1.0413,1.0413,1.0412,1.04125,216
